8;12149331;"BUCCINUM"
8;12149337;"MUREX"
8;12149338;"CHAETODON"
8;12149341;"HELIX"
8;12149348;"SALMO"
8;12149349;"PEDICULUS"
8;12149350;"DIPTERA"
8;12149353;"BULLA"
8;12149354;"BULLA"
8;12149358;"FORMICA"
8;12149368;"CICADA"
8;12149372;"GOBIUS"
8;12149374;"TROCHUS"
8;12149377;"MUSCA"
8;12149399;"ASTERIAS"
8;12149400;"PHOLAS"
8;12149403;"LEPAS"
8;12149407;"GORGONIA"
8;12149411;"MOLLUSCA"
8;12149412;"PINNA"
8;12149422;"CHAETODON"
8;12149426;"SALMO"
8;12149445;"CHAETODON"
8;12149459;"REPTILES"
8;12149462;"ANIMALIA"
8;12149463;"ECHINUS"
8;12149470;"CHAETODON"
8;12149481;"HYMENOPTERA"
8;12149485;"SALMO"
8;12149488;"NEUROPTERA"
8;12149489;"HOLOTHURIA"
8;12149493;"PERCA"
8;12149494;"VERMES"
8;12149495;"HOMO"
8;12149496;"HOMO"
8;12149497;"HOMO"
8;12149498;"HOMO"
8;12149499;"HOMO"
8;12149500;"HOMO"
8;12149501;"HOMO"
8;12149502;"SIMIA"
8;12149503;"SIMIA"
8;12149504;"SIMIA"
8;12149505;"SIMIA"
8;12149506;"SIMIA"
8;12149507;"SIMIA"
8;12149508;"SIMIA"
8;12149509;"SIMIA"
8;12149510;"SIMIA"
8;12149511;"SIMIA"
8;12149512;"SIMIA"
8;12149513;"SIMIA"
8;12149514;"SIMIA"
8;12149515;"SIMIA"
8;12149516;"SIMIA"
8;12149517;"SIMIA"
8;12149518;"SIMIA"
8;12149519;"SIMIA"
8;12149520;"SIMIA"
8;12149521;"SIMIA"
8;12149522;"SIMIA"
8;12149524;"VESPERTILIO"
8;12149525;"VESPERTILIO"
8;12149526;"VESPERTILIO"
8;12149527;"VESPERTILIO"
8;12149530;"BRUTA"
8;12149535;"PHOCA"
8;12149536;"PHOCA"
8;12149548;"CANIS"
8;12149549;"CANIS"
8;12149550;"CANIS"
8;12149551;"FELIS"
8;12149552;"FELIS"
8;12149553;"FELIS"
8;12149554;"VIVERRA"
8;12149555;"VIVERRA"
8;12149556;"VIVERRA"
8;12149557;"VIVERRA"
8;12149558;"MUSTELA"
8;12149560;"MUSTELA"
8;12149561;"MUSTELA"
8;12149562;"URSUS"
